  QueueTimes | ServiceTimes | SojournTimes
       0.054 |        0.011 |        0.065
       0.053 |        0.009 |        0.063
       0.052 |        0.006 |        0.058
       0.054 |        0.047 |        0.101
       0.053 |        0.158 |        0.211
       0.159 |        0.011 |        0.170
       0.137 |        0.160 |        0.297
       0.287 |        0.006 |        0.293
       0.094 |        0.009 |        0.103
       0.054 |        0.009 |        0.063
       0.028 |        0.036 |        0.064
       0.053 |        0.189 |        0.242
       0.055 |        0.057 |        0.112
       0.091 |        0.012 |        0.103
       0.019 |        0.005 |        0.024
       0.015 |        0.032 |        0.047
       0.054 |        0.044 |        0.099
       0.053 |        0.009 |        0.062
       0.053 |        0.010 |        0.063
       0.053 |        0.013 |        0.066
       0.053 |        0.026 |        0.079
       0.053 |        0.033 |        0.086
       0.080 |        0.007 |        0.087
       0.053 |        0.026 |        0.079
       0.081 |        0.052 |        0.133
       0.093 |        0.051 |        0.143
       0.144 |        0.026 |        0.170
       0.053 |        0.031 |        0.084
       0.053 |        0.032 |        0.085
       0.077 |        0.044 |        0.121
       0.060 |        0.189 |        0.249
       0.031 |        0.010 |        0.040
       0.003 |        0.026 |        0.030
       0.026 |        0.043 |        0.069
       0.053 |        0.034 |        0.087
       0.054 |        0.047 |        0.101
       0.053 |        0.025 |        0.077
       0.039 |        0.013 |        0.052
       0.053 |        0.041 |        0.094
       0.053 |        0.029 |        0.082
       0.054 |        0.007 |        0.060
       0.053 |        0.025 |        0.078
       0.053 |        0.007 |        0.060
       0.061 |        0.029 |        0.090
       0.053 |        0.012 |        0.066
       0.021 |        0.006 |        0.027
       0.053 |        0.008 |        0.061
       0.053 |        0.174 |        0.227
       0.073 |        0.029 |        0.102
       0.053 |        0.030 |        0.083
       0.076 |        0.032 |        0.109
       0.040 |        0.032 |        0.071
       0.053 |        0.009 |        0.062
       0.004 |        0.005 |        0.010
       0.053 |        0.015 |        0.068
       0.054 |        0.159 |        0.213
       0.053 |        0.008 |        0.061
       0.053 |        0.007 |        0.060
       0.053 |        0.047 |        0.100
       0.053 |        0.009 |        0.062
       0.053 |        0.006 |        0.060
       0.006 |        0.009 |        0.015
       0.053 |        0.008 |        0.061
       0.053 |        0.042 |        0.095
       0.005 |        0.009 |        0.014
       0.053 |        0.007 |        0.061
       0.053 |        0.006 |        0.059
       0.053 |        0.027 |        0.080
       0.053 |        0.023 |        0.076
       0.053 |        0.008 |        0.061
       0.053 |        0.175 |        0.228
       0.101 |        0.012 |        0.113
       0.087 |        0.008 |        0.094
       0.024 |        0.008 |        0.032
       0.054 |        0.006 |        0.060
       0.056 |        0.005 |        0.061
       0.054 |        0.006 |        0.059
       0.053 |        0.045 |        0.098
       0.053 |        0.005 |        0.058
       0.055 |        0.040 |        0.095
       0.053 |        0.030 |        0.083
       0.053 |        0.026 |        0.079
       0.053 |        0.048 |        0.101
       0.053 |        0.044 |        0.097
       0.050 |        0.050 |        0.100
       0.059 |        0.008 |        0.067
       0.034 |        0.041 |        0.076
       0.053 |        0.026 |        0.079
       0.053 |        0.021 |        0.074
       0.049 |        0.021 |        0.071
       0.072 |        0.006 |        0.078
       0.053 |        0.035 |        0.088
       0.077 |        0.038 |        0.116
       0.113 |        0.008 |        0.121
       0.010 |        0.005 |        0.015
       0.055 |        0.007 |        0.061
       0.053 |        0.006 |        0.058
       0.053 |        0.031 |        0.084
       0.053 |        0.039 |        0.092
       0.053 |        0.006 |        0.059
       0.053 |        0.010 |        0.063
       0.047 |        0.050 |        0.097
       0.053 |        0.008 |        0.062
       0.053 |        0.040 |        0.093
       0.083 |        0.005 |        0.088
       0.053 |        0.006 |        0.059
       0.053 |        0.044 |        0.097
       0.056 |        0.027 |        0.083
       0.053 |        0.048 |        0.101
       0.053 |        0.006 |        0.059
       0.053 |        0.021 |        0.074
       0.037 |        0.027 |        0.064
       0.039 |        0.188 |        0.227
       0.222 |        0.009 |        0.231
       0.054 |        0.027 |        0.081
       0.053 |        0.148 |        0.201
       0.053 |        0.010 |        0.063
       0.036 |        0.008 |        0.045
       0.053 |        0.011 |        0.064
       0.053 |        0.011 |        0.064
       0.053 |        0.031 |        0.084
       0.044 |        0.008 |        0.052
       0.054 |        0.008 |        0.062
       0.063 |        0.050 |        0.113
       0.102 |        0.036 |        0.137
       0.053 |        0.008 |        0.062
       0.053 |        0.007 |        0.060
       0.053 |        0.027 |        0.080
       0.053 |        0.014 |        0.067
       0.053 |        0.008 |        0.061
       0.053 |        0.006 |        0.059
       0.053 |        0.033 |        0.086
       0.053 |        0.008 |        0.062
       0.042 |        0.048 |        0.090
       0.053 |        0.046 |        0.099
       0.089 |        0.006 |        0.095
       0.054 |        0.035 |        0.090
       0.053 |        0.047 |        0.100
       0.054 |        0.047 |        0.101
       0.053 |        0.034 |        0.088
       0.053 |        0.024 |        0.077
       0.053 |        0.011 |        0.064
       0.053 |        0.008 |        0.061
       0.046 |        0.030 |        0.076
       0.053 |        0.176 |        0.229
       0.044 |        0.016 |        0.060
       0.053 |        0.023 |        0.077
       0.053 |        0.006 |        0.059
       0.049 |        0.007 |        0.056
       0.053 |        0.048 |        0.101
       0.053 |        0.008 |        0.061
       0.039 |        0.007 |        0.046
       0.053 |        0.008 |        0.061
       0.053 |        0.047 |        0.100
       0.010 |        0.180 |        0.190
       0.053 |        0.010 |        0.063
       0.053 |        0.021 |        0.074
       0.050 |        0.044 |        0.094
       0.054 |        0.024 |        0.078
       0.053 |        0.029 |        0.082
       0.084 |        0.037 |        0.121
       0.023 |        0.006 |        0.029
       0.053 |        0.026 |        0.079
       0.053 |        0.021 |        0.074
       0.053 |        0.050 |        0.103
       0.036 |        0.030 |        0.066
       0.045 |        0.008 |        0.053
       0.014 |        0.036 |        0.050
       0.053 |        0.008 |        0.061
       0.053 |        0.033 |        0.086
       0.068 |        0.008 |        0.077
       0.053 |        0.008 |        0.061
       0.053 |        0.060 |        0.113
       0.101 |        0.191 |        0.292
       0.180 |        0.014 |        0.194
       0.053 |        0.007 |        0.061
       0.053 |        0.010 |        0.063
       0.053 |        0.032 |        0.085
       0.053 |        0.024 |        0.077
       0.061 |        0.036 |        0.097
       0.053 |        0.042 |        0.095
       0.049 |        0.007 |        0.057
       0.053 |        0.007 |        0.060
       0.053 |        0.012 |        0.065
       0.053 |        0.031 |        0.084
       0.033 |        0.007 |        0.039
       0.053 |        0.036 |        0.089
       0.053 |        0.031 |        0.084
       0.025 |        0.007 |        0.032
       0.053 |        0.021 |        0.074
       0.053 |        0.015 |        0.068
       0.053 |        0.026 |        0.079
       0.053 |        0.035 |        0.088
       0.053 |        0.045 |        0.098
       0.053 |        0.006 |        0.059
       0.053 |        0.008 |        0.060
       0.020 |        0.033 |        0.053
       0.027 |        0.010 |        0.036
       0.054 |        0.175 |        0.228
       0.218 |        0.010 |        0.228
       0.162 |        0.033 |        0.195
       0.053 |        0.036 |        0.089
       0.053 |        0.009 |        0.063
       0.053 |        0.009 |        0.062
       0.002 |        0.045 |        0.047
       0.054 |        0.041 |        0.095
       0.071 |        0.046 |        0.117
       0.054 |        0.010 |        0.064
       0.053 |        0.008 |        0.061
       0.048 |        0.007 |        0.056
       0.055 |        0.044 |        0.099
       0.070 |        0.034 |        0.105
       0.053 |        0.169 |        0.222
       0.204 |        0.010 |        0.214
       0.140 |        0.026 |        0.165
       0.079 |        0.165 |        0.244
       0.054 |        0.007 |        0.061
       0.062 |        0.029 |        0.091
       0.031 |        0.008 |        0.040
       0.049 |        0.035 |        0.084
       0.054 |        0.029 |        0.083
       0.059 |        0.009 |        0.069
       0.053 |        0.005 |        0.058
       0.053 |        0.197 |        0.250
       0.152 |        0.033 |        0.185
